SITE_ID,LATITUDE,LONGITUDE,NAME,STATE,LICENSING_AREA_ID,POSTCODE,SITE_PRECISION,ELEVATION,HCIS_L2,_NEAREST_ANCHOR_ID,_NEAREST_ANCHOR_NAME,_DISTANCE_KM
10042690,-17.2464,145.7744,BoM Goldsborough Valley Alert Goldsborough Valley Campground GOLDSBOROUGH,QLD,4,,Within 10 metres,,LQ4D,gordonvale_al,Gordonvale AL,16.235
10042691,-17.5047,145.9928,BoM Mcavoy Bridge Alert Creagan Rd FITZGERALD CREEK,QLD,4,,Within 10 metres,,LQ4L,marco_street_al,Marco St AL,6.899
10042692,-28.7847,151.4122,BoM Upper Bracker Ck Alert Silver Spur Redgate Rd SILVER SPUR,QLD,4,,Within 10 metres,,NU1N,ballandean_al,Ballandean AL,39.742
10042693,-28.3614,151.1381,BoM Woodspring Alert 6033 Millmerran Inglewood Rd INGLEWOOD,QLD,4,,Within 10 metres,,NU1E,warahgai_al,Warahgai AL,37.489
10042694,-17.7047,145.1461,BoM Mt Garnet Alert Mount Garnet Airfield INNOT HOT SPRINGS,QLD,4,,Within 10 metres,,LQ4I,millaa_millaa_al,Millaa Millaa AL,53.283
10042695,-27.9839,152.2909,BoM Upper Dalrymple Ck Alert 2006 Inverramsay Rd GOOMBURRA,QLD,4,,Within 10 metres,,NT8N,schultz_lookout_aler,Schultz Lookout AL,35.836
10042696,-26.6333,151.2703,BoM Diamondy Al Mount Pipe Dodge Rd DIAMONDY,QLD,4,,Within 10 metres,,NT4J,braziers_hill_al,Braziers Hill AL,17.121
10042697,-27.1897,151.6994,BoM Kulpi Alert 49 Oakey Cooyar Rd KULPI,QLD,4,,Within 10 metres,,NT7C,toowoomba_radar,Toowoomba Radar,30.521
10042698,-26.3642,150.2161,BoM Stillers Road Alert Greens Rd PELHAM,QLD,5,,Within 10 metres,,MT6E,clovelly_al,Clovelly AL,18.686
10042699,-26.2514,150.7272,BoM Upper Stockyard Creek Al Kragra Barakula Rd KRAGRA,QLD,5,,Within 10 metres,,MT6G,turkey_mountain_al,Turkey Mountain AL,17.674
10042945,-17.614435,145.800372,JHG Office via Palmerston Hwy EAST PALMERSTON,QLD,4,,Within 10 metres,,LQ4L,marco_street_al,Marco St AL,17.707
10042946,-17.607997,145.77653,JHG Site 1 via Palmerston Hwy PALMERSTON,QLD,4,,Within 10 metres,,LQ4L,marco_street_al,Marco St AL,19.856
10043136,-26.6555,153.216167,"Gneering Shoal Buoy, 8.1 km ENE of POINT CARTWRIGHT",QLD,4,,Unknown,,NT6I,bald_knob_al,Bald Knob AL,32.883
10043158,-27.69642,152.812281,150 Botany Dr SOUTH RIPLEY,QLD,2,,Within 10 metres,,NT8L,hillcrest_wine_glass,Hillcrest AL (Wine Glass),21.554
10044101,-27.957029,153.183816,Football Club 386-398 Main Western Rd TAMBORINE MOUNTAIN,QLD,2,,Within 10 metres,,NT9M,laheys_lookout_al,Laheys Lookout AL,4.469
10044128,-20.27085,147.56982,Blast Site Mt Carlton Mine 74 km WSW of Bowen,QLD,4,,Within 10 metres,,LR6G,hurricane_cliff_al,Hurricane Cliff AL,24.456
10044303,-28.61972,152.100024,CREST Liston  5438A Mt Lindesay Rd LISTON,NSW,4,,Within 10 metres,,NU2I,upper_rosenthal_aler,Upper Rosenthal AL,24.888
100755,-25.913141,153.005043,Fire Station 25 Bream St TIN CAN BAY,QLD,4,4580,Within 100 metres,,NT3M,mt_wolvi_al,Mt Wolvi AL,32.368
101162,-27.473667,153.004149,Vodafone Site Clough Bldg 301 Coronation Drive MILTON,QLD,2,4064,Within 10 metres,,NT9E,constitution_hill,Constitution Hill,4.973
101662,-18.541916,146.496754,AMSA Radar Site PELORUS ISLAND,QLD,4,4850,Unknown,,LQ8J,paluma_al,Paluma AL,59.876
12173,-27.465485,153.025857,Sofitel Hotel 249 Turbot St BRISBANE,QLD,2,4000,Within 100 metres,,NT9E,constitution_hill,Constitution Hill,7.244
12280,-27.47352,153.026669,Mineral House 41 George St BRISBANE,QLD,2,4000,Within 10 metres,3,NT9E,constitution_hill,Constitution Hill,7.182
12316,-27.449234,153.028586,Block 7 Royal Brisbane Hospital Bowen Bridge Rd HERSTON,QLD,2,4006,Within 100 metres,23,NT9E,constitution_hill,Constitution Hill,8.083
12441,-27.438385,153.07179,11 Curtin Ave EAGLE FARM,QLD,2,4009,Within 100 metres,,NT9E,constitution_hill,Constitution Hill,12.479
12568,-27.228236,153.104227,Redcliffe Hospital Anzac Ave REDCLIFFE,QLD,2,4020,Within 10 metres,14,NT9A,constitution_hill,Constitution Hill,31.645
12617,-27.381253,153.028165,Wheller Gardens 930 Gympie Rd CHERMSIDE,QLD,2,4032,Within 100 metres,,NT9E,constitution_hill,Constitution Hill,13.158
12682,-27.429189,152.959578,Dept of Defence Military Site ENOGGERA HILL,QLD,2,4052,Within 100 metres,260,NT8H,constitution_hill,Constitution Hill,5.642
12724,-27.464765,153.010171,Suncorp Stadium MILTON,QLD,2,4064,Within 100 metres,,NT9E,constitution_hill,Constitution Hill,5.766
12744,-27.460831,152.957846,Qld Communications Site Paten Rd MOUNT COOT-THA,QLD,2,4069,Within 10 metres,208,NT8H,constitution_hill,Constitution Hill,2.129
12747,-27.46313,152.946612,Telstra Site The Summit MOUNT COOT-THA,QLD,2,4066,Within 10 metres,,NT8H,constitution_hill,Constitution Hill,1.989
12758,-27.433481,153.114941,Qld Transport Marine Operations Centre Macarthur Av East PINKENBA,QLD,2,4008,Within 10 metres,0,NT9E,constitution_hill,Constitution Hill,16.672
12761,-27.471614,152.942255,TXA Q-Site Tower 632 Sir Samuel Griffith Drive MOUNT COOT-THA,QLD,2,4066,Within 10 metres,164,NT8H,constitution_hill,Constitution Hill,1.482
12766,-27.479744,152.954043,Energex Site Constitution Hill Sir Samuel Griffith Dr MOUNT COOT-THA,QLD,2,4066,Within 10 metres,236,NT8H,constitution_hill,Constitution Hill,0.016
12847,-27.588645,152.912303,Water Tower Basil Stafford Ctr Aveyron Rd WACOL,QLD,2,4076,Within 100 metres,26,NT8L,constitution_hill,Constitution Hill,12.799
12867,-27.601509,152.911532,Wolston Park Hospital WACOL,QLD,2,4076,Within 100 metres,,NT8L,constitution_hill,Constitution Hill,14.183
12911,-27.485437,153.027786,Mater Hospital Raymond Tce SOUTH BRISBANE,QLD,2,4101,Within 100 metres,17,NT9E,constitution_hill,Constitution Hill,7.287
12926,-27.473924,153.036488,Admin Bldg Mt Olivet Hospital Main St KANGAROO POINT,QLD,2,4169,Within 100 metres,,NT9E,constitution_hill,Constitution Hill,8.143
130143,-25.422865,152.118078,Axicom Site Mt Goonaneman Access Rd MT GOONANEMAN,QLD,4,4621,Within 10 metres,476,NT2E,mt_goonaneman_al,Mt Goonaneman AL,0.523
130214,-27.610474,151.924194,Optus/Comtel Site 82 Volker St Darling Heights TOOWOOMBA,QLD,4,4350,Within 10 metres,696,NT7L,paradise_ck_rd,Paradise Ck Rd AL,23.123
130220,-29.086143,151.966348,Tenterfield Council 40m Lattice Tower Mount MacKenzie Lookout Rd TENTERFIELD,NSW,4,2372,Within 10 metres,1295,NU4D,ballandean_al,Ballandean AL,36.419
130245,-16.818246,145.662478,Optus Site Saddle Mountain Road  3 km E of Kuranda SADDLE MOUNTAIN,QLD,4,4871,Unknown,611,LQ1O,saddle_mountain_aler,Saddle Mtn AL,0.035
13115,-27.676915,153.03047,Wineglass Water Tower Wineglass Dr HILLCREST,QLD,2,4118,Within 100 metres,43,NT9I,hillcrest_wine_glass,Hillcrest AL (Wine Glass),0.083
13117,-27.682334,152.983824,Defence Site GREENBANK,QLD,2,4124,Within 100 metres,,NT8L,hillcrest_wine_glass,Hillcrest AL (Wine Glass),4.596
13137,-27.512785,153.047942,Greenslopes Private Hospital Newdegate St GREENSLOPES,QLD,2,4120,Within 100 metres,26,NT9I,constitution_hill,Constitution Hill,9.951
131397,-21.598811,149.242474,Telstra Exchange KOUMALA,QLD,4,4738,Unknown,21,MR8I,outer_harbour_tide_a,Outer Harbour Tide AL,54.576
13165,-27.623307,153.147217,Water Tower Karawatha St SPRINGWOOD,QLD,2,4127,Within 10 metres,65,NT9I,hillcrest_wine_glass,Hillcrest AL (Wine Glass),12.962
13184,-27.670527,153.1415,Logan Hospital Cnr Loganlea & Armstrong Rds MEADOWBROOK,QLD,2,4131,Within 10 metres,,NT9I,hillcrest_wine_glass,Hillcrest AL (Wine Glass),10.999
13203,-27.498705,153.034472,Princess Alexandra Hospital Ipswich Rd WOOLLOONGABBA,QLD,2,4102,Within 100 metres,64,NT9I,constitution_hill,Constitution Hill,8.195
132129,-25.892845,152.194427,Defence Site WIDE BAY,QLD,4,4600,Unknown,,NT2M,mt_goonaneman_al,Mt Goonaneman AL,52.32
13271,-27.543964,153.23152,Water Tower off Nanette Ct ALEXANDRA HILLS,QLD,2,4161,Within 10 metres,47,NT9I,hillcrest_wine_glass,Hillcrest AL (Wine Glass),24.714
13280,-27.528214,153.283498,Stradbroke Ferries Terminal Middle St CLEVELAND,QLD,2,4163,Within 100 metres,,NT9J,hillcrest_wine_glass,Hillcrest AL (Wine Glass),29.919
13301,-27.620279,153.218057,ComGroup Site off Seaview Rd MOUNT COTTON,QLD,2,4165,Within 10 metres,218,NT9I,hillcrest_wine_glass,Hillcrest AL (Wine Glass),19.543
13303,-27.620414,153.218291,Police Site off Seaview Rd MOUNT COTTON,QLD,2,4165,Within 10 metres,218,NT9I,hillcrest_wine_glass,Hillcrest AL (Wine Glass),19.56
13318,-27.997423,153.18257,Telstra Radio Terminal Laheys Lookout Rd MOUNT TAMBORINE,QLD,2,4272,Within 100 metres,482,NT9M,laheys_lookout_al,Laheys Lookout AL,0.026
133408,-26.87744,152.151394,Telstra Radio Terminal D`Aguilar Highway BENARKIN,QLD,4,4306,Within 10 metres,461,NT5M,toowoomba_radar,Toowoomba Radar,46.819
13369,-27.375381,153.172018,T4 Admin Bldg P & O Ports Container Terminal FISHERMAN ISLANDS,QLD,2,4178,Within 10 metres,,NT9E,constitution_hill,Constitution Hill,24.428
13390,-27.402248,153.15719,Qld Transport Control Tower Rooftop Site Port of Brisbane Operations Base Howard Smith Dr LYTTON,QLD,2,4008,Within 10 metres,0,NT9E,constitution_hill,Constitution Hill,21.805
134534,-24.448109,150.315632,Optus Site Mount Benn Banana Holding Rd BANANA,QLD,4,4702,Within 10 metres,,MS9F,banana_range_al,Banana Range AL,0.055
13465,-27.717787,153.23996,Air Sea Rescue Yellowwood Hill BEENLEIGH,QLD,2,4207,Within 100 metres,,NT9I,tamborine_al,Tamborine AL,20.089
13476,-27.7883,153.213012,Crown Castle Site off Cliff Barons Road DARLINGTON RANGE,QLD,2,4208,Within 10 metres,275,NT9M,tamborine_al,Tamborine AL,12.404
13513,-19.885975,148.075734,Qld Tspt Site ABBOT POINT,QLD,4,4805,Unknown,38,MR1M,moss_vale_al,Moss Vale AL,39.431
135558,-25.310922,152.829933,Optus Site Hervey Bay Regency Avenue HERVEY BAY,QLD,4,4655,Within 10 metres,71,NT2H,ghost_hill_al,Ghost Hill AL,0.198
135649,-27.45482,152.210608,Rainfall Data Repeater Site Upper Sandy Creek near Wallers Road  13.5 km NE of HELIDON,QLD,4,4343,Unknown,,NT8E,upper_sandy_ck_al,Upper Sandy Creek AL,1.219
135801,-17.95087,146.087017,Optus Site Mission Beach South Cnr Jessie St & Campbell Tce MISSION BEACH,QLD,4,4854,Within 10 metres,66,LQ5M,south_mission_beach,South Mission Beach AL,0.102
13586,-28.066039,153.313471,Floodalert Met Bureau Site The Panorama TALLAI,QLD,2,4213,Within 100 metres,365,NU3B,laheys_lookout_al,Laheys Lookout AL,14.961
136029,-16.937629,145.756443,1 Rodda Street BUNGALOW,QLD,4,4870,Within 10 metres,,LQ1P,brinsmead_al,Brinsmead AL,7.301
136147,-31.871711,152.692895,Crowdy Harrington RVCP 8-10 Beach Street HARRINGTON,NSW,4,2427,Within 10 metres,,NV2O,port_macquarie_golf,Port Macquarie (Golf,47.968
13627,-26.178109,152.872456,Fire Tower MT WOLVI,QLD,4,4570,Within 100 metres,357,NT5D,mt_wolvi_al,Mt Wolvi AL,0.519
136288,-17.624722,145.596932,BOM site Maalan Road access from Sutties Road TULLY,QLD,4,4872,Within 10 metres,,LQ4K,millaa_millaa_al,Millaa Millaa AL,11.99
136330,-26.591686,152.771949,BOM site Coolabine Creek NAMBOUR,QLD,4,4574,Within 10 metres,,NT5L,coolabine_ck_aler,Coolabine Ck AL,0.731
136331,-26.688076,152.803894,BOM Site Obi Lookout NAMBOUR,QLD,4,4552,Within 10 metres,,NT5L,obi_lookout_al,Obi Lookout AL,0.25
136344,-24.44849,150.316206,Rebel Media Site Lot 15 Banana Holdings Rd BANANA,QLD,4,4715,Within 10 metres,,MS9F,banana_range_al,Banana Range AL,0.063
13645,-27.987086,153.391974,74 Wardoo St ASHMORE,QLD,2,4214,Within 100 metres,,NT9N,laheys_lookout_al,Laheys Lookout AL,20.598
13655,-27.936971,153.427013,Seaway Tower The Spit MAIN BEACH,QLD,2,4217,Within 10 metres,0,NT9N,laheys_lookout_al,Laheys Lookout AL,24.93
136842,-27.607737,152.758403,RiverLink Shopping Complex Security Corner Pine Street and The Terrace NORTH IPSWICH,QLD,2,4305,Within 10 metres,,NT8L,constitution_hill,Constitution Hill,23.986
136852,-27.437412,153.110999,Brisbane Port Cnr Macarthur Street and Savage Street PINKENBA,QLD,2,4008,Within 10 metres,,NT9E,constitution_hill,Constitution Hill,16.17
13698,-25.905347,153.090907,QFS Fire Station Gympie Rd RAINBOW BEACH,QLD,4,4581,Unknown,,NT3M,mt_wolvi_al,Mt Wolvi AL,37.531
13700,-26.594156,152.726874,QFS Fire Station Philip St KENILWORTH,QLD,4,4574,Unknown,,NT5K,coolabine_ck_aler,Coolabine Ck AL,4.02
137187,-21.194643,149.158075,C & JC Camilleri - Paget 263 Connors Road PAGET,QLD,4,4740,Within 10 metres,,MR8A,outer_harbour_tide_a,Outer Harbour Tide AL,11.78
137501,-25.286658,150.29525,Cracow Gold Mine Repeater  2.5 km West of CRACOW,QLD,5,4719,Unknown,458,MT3F,cracow_al,Cracow AL,0.247
137548,-25.604648,151.540217,Broadcast Tower Council Site MT GAYNDAH,QLD,4,4625,Within 10 metres,,NT1K,mt_gayndah_al,Mt Gayndah AL,0.04
13770,-25.332263,151.23293,Telstra Radio Terminal HOLLYWELL,QLD,4,4627,Within 100 metres,386,NT1E,hollywell_al,Hollywell AL,0.042
13780,-27.973713,153.426598,Southport Yacht Club MacArthur Pde MAIN BEACH,QLD,2,4217,Within 100 metres,,NT9N,laheys_lookout_al,Laheys Lookout AL,24.11
138027,-19.183062,147.015568,Cape Cleveland Lighthouse  CAPE CLEVELAND,QLD,4,4816,Within 100 metres,,LR3A,castle_hill_al,Castle Hill AL,23.837
138049,-24.395009,148.432503,Security Gate Mine Site  ROLLESTON,QLD,5,4722,Within 10 metres,,MS7F,roddas_lookout_al,Roddas Lookout AL,39.826
138057,-18.158336,146.303337,South Island Lighthouse 160 kms NE of Townsville  SOUTH ISLAND,QLD,4,4816,Within 100 metres,,LQ8B,south_mission_beach,South Mission Beach AL,32.573
138388,-27.470407,153.022571,BCC Site 266 George Street Brisbane Square,QLD,2,4000,Within 10 metres,,NT9E,constitution_hill,Constitution Hill,6.824
138390,-27.431687,153.540559,Point Lookout Lighthouse Lucinda Cresent Point Lookout NORTH STRADBROKE ISLAND,QLD,4,4183,Within 10 metres,,NT9G,hillcrest_wine_glass,Hillcrest AL (Wine Glass),57.212
138407,-19.881579,148.078044,Abbot Point Jetty Entrance Bowen,QLD,4,4805,Within 10 metres,,MR1M,moss_vale_al,Moss Vale AL,39.945
138857,-23.486108,150.994997,Sea Hill  CURTIS ISLAND,QLD,4,4680,Within 10 metres,,MS6H,mt_hopeful_al,Mt Hopeful AL,54.273
138858,-28.239003,152.486003,SE Queensland Water Corporation Site Mt Wilson THE HEAD,QLD,4,4370,Within 100 metres,,NU2B,carrs_lookout_al,Carrs Lkt AL,9.246
139364,-25.500296,152.051688,Biggenden Reservoir BIGGENDEN,QLD,4,4621,Within 10 metres,,NT2I,mt_goonaneman_al,Mt Goonaneman AL,10.43
139401,-24.208307,151.188926,Mt Mongrel  GLADSTONE,QLD,4,4680,Within 100 metres,,NS7A,kroombit_repeater_al,Kroombit Repeater AL,30.141
139479,-23.687219,147.426109,Mt Mayde 130 meters SE of ACMA Site 17928 EMERALD,QLD,5,4702,Within 10 metres,,LS6J,mt_mayde_al,Mt Mayde AL,0.002
139480,-23.549997,148.239721,Emerald Radar Site Foley Road Near Cnr of Capricorn Highway EMERALD,QLD,4,4720,Within 10 metres,,MS4I,emerald_al,Emerald AL,7.808
139482,-24.463609,147.568055,Glen Rock 70 metres south of ACMA Site 403861 EMERALD,QLD,5,4722,Within 10 metres,,LS9G,glen_rock_al,Glen Rock AL,0.005
139485,-23.240834,147.573884,Clermont Rubyvale Road Near ACMA Site 16081 FLORENCE VALE,QLD,5,4702,Within 10 metres,,LS6C,mt_mayde_al,Mt Mayde AL,51.872
139487,-23.803889,147.769162,Kulumur Range Approx. 3.36 km NW of ACMA Site 17927 EMERALD AREA,QLD,5,4720,Within 10 metres,,LS6P,mt_mayde_al,Mt Mayde AL,37.25
139505,-23.378329,150.478333,Rockhampton Airport Canoona Road ROCKHAMPTON,QLD,4,4700,Within 100 metres,,MS6F,mt_hopeful_al,Mt Hopeful AL,39.508
139510,-24.142222,148.154162,Roddas Lookout Adjcent to ACMA Site 18056 EMERALD,QLD,5,4722,Within 10 metres,,MS7A,roddas_lookout_al,Roddas Lookout AL,0.005
139703,-27.978814,153.353009,Molendinar WTP Jacobs Road MOLENDINAR,QLD,2,4211,Unknown,70,NT9N,laheys_lookout_al,Laheys Lookout AL,16.867
13980,-27.91856,153.160535,Energex Site Hendersons Knob MOUNT TAMBORINE,QLD,2,4272,Within 10 metres,544,NT9M,tamborine_al,Tamborine AL,7.134
14008,-27.996729,153.183113,Council Site Laheys Lookout MOUNT TAMBORINE,QLD,2,4272,Within 10 metres,491,NT9M,laheys_lookout_al,Laheys Lookout AL,0.08
14014,-27.828759,153.02838,Telstra Exchange Mt Lindsay Hwy JIMBOOMBA,QLD,2,4280,Within 10 metres,34,NT9M,tamborine_al,Tamborine AL,9.954
140242,-28.538557,153.555815,Off South Beach Road BRUNSWICK HEADS,NSW,4,2483,Within 10 metres,,NU3K,o_reillys_al,OReillys AL,53.445
140247,-31.648424,152.801782,Off Tunis Street LAURIETON,NSW,4,2443,Within 10 metres,,NV2L,port_macquarie_golf,Port Macquarie (Golf,21.212
140248,-28.165013,153.550827,Point Danger Off Tweed Terrace COOLANGATTA,NSW,2,2485,Within 10 metres,,NU3C,laheys_lookout_al,Laheys Lookout AL,40.668
140279,-21.193032,149.166102,Paget Depot Chrictons Road PAGET,QLD,4,4740,Within 100 metres,2,MR8A,outer_harbour_tide_a,Outer Harbour Tide AL,11.167
140280,-21.121904,149.15497,Mt Pleasant Reservoir Northside  MT PLEASANT,QLD,4,4740,Within 10 metres,16,MR8A,outer_harbour_tide_a,Outer Harbour Tide AL,7.308
14046,-23.079393,148.50994,Radio Hill OAKY CREEK MINE,QLD,4,4702,Within 100 metres,,MS4C,mt_lowe_al,Mt Lowe AL,41.663
140463,-27.308506,152.077973,Council Site Reservoir Cnr Thompson Road and Grapetree Road PECHEY,QLD,4,4352,Within 10 metres,,NT8E,toowoomba_radar,Toowoomba Radar,9.214
14047,-23.027991,148.560839,Northern Radio Site OAKY CREEK MINE,QLD,4,4702,Within 100 metres,,MS4C,mt_lowe_al,Mt Lowe AL,44.259
140502,-25.358534,152.889192,161 River Heads Road BOORAL,QLD,4,4655,Within 10 metres,,NT2H,ghost_hill_al,Ghost Hill AL,7.831
140835,-27.457748,153.030066,St John Ambulance 225 St Pauls Terrace FORTITUDE VALLEY,QLD,2,4006,Within 10 metres,,NT9E,constitution_hill,Constitution Hill,7.873
141069,-17.222369,145.447616,Sthrn Cross Austereo Site Bones Knob  off Griffin Rd TOLGA,QLD,4,4882,Within 10 metres,901,LQ4B,bones_knob_al,Bones Knob AL,0.211
141150,-27.432472,153.009297,SES Headquarters 66 Wilston Road NEWMARKET,QLD,2,4051,Within 10 metres,,NT9E,constitution_hill,Constitution Hill,7.559
141151,-27.184059,153.370898,SES Base Tangalooma Bypass Rd MORETON ISLAND,QLD,4,4025,Within 10 metres,,NT9B,constitution_hill,Constitution Hill,52.678
141191,-17.523587,146.024516,3/50 Grace St INNISFAIL,QLD,4,4860,Within 10 metres,,LQ5I,marco_street_al,Marco St AL,8.128
14143,-27.619384,152.759492,Admin Bldg Ipswich Hospital Chelmsford Ave IPSWICH,QLD,2,4305,Within 10 metres,20,NT8L,constitution_hill,Constitution Hill,24.693
14169,-26.86319,152.182433,Sandy Fire Tower Forest R283 BENARKIN,QLD,4,4306,Within 100 metres,379,NT5M,toowoomba_radar,Toowoomba Radar,49.398
14175,-26.971085,152.173243,Telstra Customer Qualischefski via BLACKBUTT,QLD,4,4306,Within 100 metres,271,NT5M,toowoomba_radar,Toowoomba Radar,38.13
14176,-26.989048,152.405177,SEQ Water S & F Repeater GREGORS CREEK,QLD,4,4515,Within 100 metres,115,NT5N,bellthorpe_gap_rd,Bellthorpe (Gap Rd) AL,37.758
14187,-27.502263,152.591633,Broadcast Site THE KNOBBY,QLD,2,4311,Within 10 metres,348,NT8K,schultz_lookout_aler,Schultz Lookout AL,30.26
141997,-27.341976,153.0709,Brisbane Entertainment Centre  BRISBANE,QLD,2,4034,Within 10 metres,,NT9E,constitution_hill,Constitution Hill,19.163
142047,-18.520395,146.386057,Lucinda Bulk Sugar Terminal 2 Dungeness Rd LUCINDA,QLD,4,,Within 10 metres,,LQ8J,paluma_al,Paluma AL,57.323
14205,-27.594195,152.60183,Mt Marrow HAIGSLEA,QLD,2,4340,Within 100 metres,,NT8K,schultz_lookout_aler,Schultz Lookout AL,26.433
142089,-27.431242,153.115455,QLD Transport Marine Operations Centre Macarthur Ave East PINKENBA,QLD,2,4008,Within 10 metres,,NT9E,constitution_hill,Constitution Hill,16.799
142215,-22.559567,148.282475,Seven Queensland Site Tayglen  DYSART,QLD,4,4745,Within 10 metres,,MS1J,mt_lowe_al,Mt Lowe AL,40.753
14242,-27.829367,152.820313,Telstra Customer 2.5 km E of MT WELCOME,QLD,2,4285,Within 100 metres,232,NT8P,kooralbyn_al,Kooralbyn AL,26.521
14265,-28.051611,152.741604,Energex/Police Site Green Hill BOONAH,QLD,4,4310,Within 10 metres,469,NU2C,kooralbyn_al,Kooralbyn AL,11.068
14316,-27.650566,152.425248,QR Site YARONGMULU  LAIDLEY,QLD,4,4341,Within 10 metres,259,NT8J,schultz_lookout_aler,Schultz Lookout AL,7.994
14367,-27.606435,152.54007,Meteorology Site The Bluff off Embreys Rd The Bluff,QLD,4,4340,Within 10 metres,,NT8K,schultz_lookout_aler,Schultz Lookout AL,20.226
14404,-27.543468,151.970876,Telstra Radio Terminal Video Av Mount Lofty TOOWOOMBA,QLD,4,4350,Within 10 metres,688,NT7L,paradise_ck_rd,Paradise Ck Rd AL,14.562
14507,-27.611959,151.955624,QR/Ergon/Telstra/Commex Site adj Reservoir Nelson St Middle Ridge TOOWOOMBA,QLD,4,4352,Within 10 metres,721,NT7L,paradise_ck_rd,Paradise Ck Rd AL,21.342
14527,-27.413366,152.161336,Energex Site MT PERSEVERANCE,QLD,4,4352,Within 10 metres,803,NT8E,upper_sandy_ck_al,Upper Sandy Creek AL,5.964
14541,-27.506035,151.956474,Comtel Tower Mount Kynoch  36 Hilltop Crescent BLUE MOUNTAIN HEIGHTS,QLD,4,4350,Within 10 metres,684,NT7L,paradise_ck_rd,Paradise Ck Rd AL,13.382
14544,-27.509629,151.954263,State Govt Services Site Behind Water Treatment Plant Shuttlewood St Mount Kynoch TOOWOOMBA,QLD,4,4350,Within 10 metres,686,NT7L,paradise_ck_rd,Paradise Ck Rd AL,13.753
14545,-27.509364,151.954974,City Council Site Water Treatment Plant Admin Bldg Rooftop Shuttlewood St Mount Kynoch TOOWOOMBA,QLD,4,4350,Within 10 metres,686,NT7L,paradise_ck_rd,Paradise Ck Rd AL,13.678
14566,-28.012318,151.241518,QAS/Police Site MT DOMVILLE,QLD,4,4357,Within 100 metres,625,NU1A,warahgai_al,Warahgai AL,34.049
14567,-28.059506,151.410651,Telstra Customer Grays Gate Snake Creek via PITTSWORTH,QLD,4,4357,Within 100 metres,439,NU1B,warahgai_al,Warahgai AL,20.144
14590,-27.308966,152.077523,Reservoir PECHEY,QLD,4,4352,Within 100 metres,739,NT8E,toowoomba_radar,Toowoomba Radar,9.195
14591,-27.319121,152.084312,SEQ Water S & F Repeater MT PECHEY,QLD,4,4352,Within 100 metres,696,NT8E,toowoomba_radar,Toowoomba Radar,10.304
14592,-27.331764,152.051054,Lookout State Forest R909 PECHEY,QLD,4,4352,Within 100 metres,732,NT8E,toowoomba_radar,Toowoomba Radar,8.588
14597,-27.715741,151.633344,Telstra Exchange PITTSWORTH,QLD,4,4356,Within 10 metres,515,NT7K,bony_mountain_al,Bony Mountain AL,49.1
14631,-27.798529,151.857109,QR Site MT KENT,QLD,4,4360,Within 10 metres,669,NT7P,bony_mountain_al,Bony Mountain AL,33.733
14648,-28.097655,151.872785,QR Site BONY MOUNTAIN,QLD,4,4362,Within 10 metres,574,NU1D,bony_mountain_al,Bony Mountain AL,0.566
14691,-27.522926,151.620925,Cecil Plains Rd PURRAWUNDA,QLD,4,4401,Within 100 metres,,NT7K,paradise_ck_rd,Paradise Ck Rd AL,45.817
14718,-27.179865,151.266681,Fire Station 23 New St DALBY,QLD,4,4405,Within 100 metres,340,NT7B,mt_mowbullan_rptr,Mt MOWBULLAN RPTR,46.313
14739,-27.632228,152.063475,QFS Site FLAGSTONE CREEK,QLD,4,4344,Within 100 metres,,NT8I,mt_petersen_al,Mt Petersen AL,13.485
14802,-26.344704,150.869254,Council Site Turkey Mountain via CHINCHILLA,QLD,5,4413,Within 100 metres,473,MT6H,turkey_mountain_al,Turkey Mountain AL,0.124
14809,-26.649478,150.270678,Telstra Site 8 km east of Miles via Warrego Hwy COLUMBOOLA,QLD,5,4415,Within 10 metres,409,MT6J,bottle_tree_al,Bottle Tree AL,23.184
14842,-26.384019,149.832501,Telstra Customer Homestead HIGHLANDS,QLD,5,4425,Within 100 metres,357,MT5H,clovelly_al,Clovelly AL,26.369
14847,-26.364266,150.244089,Telstra Customer 5077 7 km SW of GLENROWAN,QLD,5,4418,Within 100 metres,368,MT6E,clovelly_al,Clovelly AL,20.84
14860,-25.61365,151.89021,Telstra Exchange 9 Main Street COALSTOUN LAKES,QLD,4,4625,Within 100 metres,244,NT1L,mt_goonaneman_al,Mt Goonaneman AL,30.778
14885,-24.861151,146.948883,Telstra Site MT PLAYFAIR,QLD,5,4722,Within 100 metres,518,LS8P,mt_lindsay_al,Mt Lindsay AL,52.403
14905,-27.278142,150.460129,Water Tower cnr Fry and Smallcombe Streets TARA,QLD,5,4421,Within 10 metres,310,MT9F,bottle_tree_al,Bottle Tree AL,53.239
150032,-27.188631,151.268938,Council Community Centre 107 Drayton St DALBY,QLD,4,4405,Within 10 metres,339,NT7B,mt_mowbullan_rptr,Mt MOWBULLAN RPTR,46.843
150238,-28.093275,152.823338,Council Site adj Reservoir  200-204 Walker Drive KOORALBYN,QLD,4,4285,Within 10 metres,151,NU2D,kooralbyn_al,Kooralbyn AL,4.209
150273,-24.1419,148.153627,Lot 75 of R326 SPRINGSURE,QLD,5,4722,Unknown,,MS7A,roddas_lookout_al,Roddas Lookout AL,0.067
