ANTENNA_ID,AZ_TYPE,ANGLE_REF,ANGLE,ATTENUATION
80396,AZHH,0,0.35,0.85
80396,AZHH,0,0.44,1.6
80396,AZHH,0,0.54,2.84
80396,AZHH,0,0.7,5.25
80396,AZHH,0,0.82,7.82
80396,AZHH,0,0.89,9.8
80396,AZHH,0,0.97,12.2
80396,AZHH,0,1.05,14.92
80396,AZHH,0,1.06,15.19
80396,AZHH,0,1.8,15.33
80396,AZHH,0,2.2,15.33
80396,AZHH,0,3.6,32
80396,AZHH,0,7.5,32
80396,AZHH,0,9.5,42
80396,AZHH,0,12,42
80396,AZHH,0,13,46
80396,AZHH,0,15,46
80396,AZHH,0,40,46
80396,AZHH,0,50,48
80396,AZHH,0,60,55
80396,AZHH,0,69,55
80396,AZHH,0,95,72.1
80396,AZHH,0,180,72.1
80396,AZHH,0,265,72.1
80396,AZHH,0,291,55
80396,AZHH,0,300,55
80396,AZHH,0,310,48
80396,AZHH,0,320,46
80396,AZHH,0,345,46
80396,AZHH,0,347,46
80396,AZHH,0,348,42
80396,AZHH,0,350.5,42
80396,AZHH,0,352.5,32
80396,AZHH,0,356.4,32
80396,AZHH,0,357.8,15.33
80396,AZHH,0,358.2,15.33
80396,AZHH,0,358.95,15.19
80396,AZHH,0,358.96,14.92
80396,AZHH,0,359.03,12.2
80396,AZHH,0,359.11,9.8
80396,AZHH,0,359.18,7.82
80396,AZHH,0,359.3,5.25
80396,AZHH,0,359.46,2.84
80396,AZHH,0,359.56,1.6
80396,AZHH,0,359.65,0.85
80396,AZHH,0,359.75,0.3
80396,AZHH,0,359.84,0.03
80396,AZHV,0,0,30
80396,AZHV,0,2,30
80396,AZHV,0,4.5,50
80396,AZHV,0,7.5,57.5
80396,AZHV,0,11,57.5
80396,AZHV,0,12,62
80396,AZHV,0,15,62
80396,AZHV,0,45,65
80396,AZHV,0,67,71
80396,AZHV,0,75,77
80396,AZHV,0,180,77
80396,AZHV,0,285,77
80396,AZHV,0,293,71
80396,AZHV,0,315,65
80396,AZHV,0,345,62
80396,AZHV,0,348,62
80396,AZHV,0,349,57.5
80396,AZHV,0,352.5,57.5
80396,AZHV,0,355.5,50
80396,AZHV,0,358,30
80396,AZVH,0,0,30
80396,AZVH,0,2,30
80396,AZVH,0,2.5,39
80396,AZVH,0,6.5,54
80396,AZVH,0,9,59.5
80396,AZVH,0,15,59.5
80396,AZVH,0,22.5,62
80396,AZVH,0,49,62
80396,AZVH,0,69,68
80396,AZVH,0,90,77
80396,AZVH,0,180,77
80396,AZVH,0,270,77
80396,AZVH,0,291,68
80396,AZVH,0,311,62
80396,AZVH,0,337.5,62
80396,AZVH,0,345,59.5
80396,AZVH,0,351,59.5
80396,AZVH,0,353.5,54
80396,AZVH,0,357.5,39
80396,AZVH,0,358,30
80396,AZVV,0,0,0
80396,AZVV,0,0.13,0.06
80396,AZVV,0,0.17,0.12
80396,AZVV,0,0.32,0.86
80396,AZVV,0,0.41,1.69
80396,AZVV,0,0.51,2.84
80396,AZVV,0,0.63,4.6
80396,AZVV,0,0.72,6.11
80396,AZVV,0,0.77,7.28
80396,AZVV,0,0.85,9.26
80396,AZVV,0,0.87,9.93
80396,AZVV,0,0.93,11.8
80396,AZVV,0,1,14.1
80396,AZVV,0,1.5,14.1
80396,AZVV,0,2.5,23
80396,AZVV,0,3.5,23
80396,AZVV,0,4,28
80396,AZVV,0,8.5,36
80396,AZVV,0,12,41.5
80396,AZVV,0,15,41.5
80396,AZVV,0,19.5,44
80396,AZVV,0,40,46
80396,AZVV,0,50,48
80396,AZVV,0,71,56.5
80396,AZVV,0,83,64
80396,AZVV,0,90,72.1
80396,AZVV,0,180,72.1
80396,AZVV,0,270,72.1
80396,AZVV,0,277,64
80396,AZVV,0,289,56.5
80396,AZVV,0,310,48
80396,AZVV,0,320,46
80396,AZVV,0,340.5,44
80396,AZVV,0,345,41.5
80396,AZVV,0,348,41.5
80396,AZVV,0,351.5,36
80396,AZVV,0,356,28
80396,AZVV,0,356.5,23
80396,AZVV,0,357.5,23
80396,AZVV,0,358.5,14.1
80396,AZVV,0,359,14.1
80396,AZVV,0,359.07,11.8
80396,AZVV,0,359.13,9.93
80396,AZVV,0,359.15,9.26
80396,AZVV,0,359.23,7.28
80396,AZVV,0,359.28,6.11
80396,AZVV,0,359.37,4.6
80396,AZVV,0,359.49,2.84
80396,AZVV,0,359.59,1.69
80396,AZVV,0,359.68,0.86
80396,AZVV,0,359.83,0.12
80396,AZVV,0,359.87,0.06
80408,AZHH,0,0,0
80408,AZHH,0,0.1,0
80408,AZHH,0,0.2,0.1
80408,AZHH,0,0.3,0.3
80408,AZHH,0,0.4,0.5
80408,AZHH,0,0.5,0.9
80408,AZHH,0,0.6,1.2
80408,AZHH,0,0.7,1.7
80408,AZHH,0,0.8,2.2
80408,AZHH,0,0.9,2.8
80408,AZHH,0,1,3.4
80408,AZHH,0,1.1,4.2
80408,AZHH,0,1.2,4.9
80408,AZHH,0,1.3,5.8
80408,AZHH,0,1.4,6.7
80408,AZHH,0,1.5,7.7
80408,AZHH,0,1.6,8.8
80408,AZHH,0,1.7,9.9
80408,AZHH,0,1.8,11.1
80408,AZHH,0,1.9,12.4
80408,AZHH,0,2,13.7
80408,AZHH,0,2.1,15.1
80408,AZHH,0,2.2,16.6
80408,AZHH,0,2.3,18.2
80408,AZHH,0,2.4,19.8
80408,AZHH,0,2.5,21.5
80408,AZHH,0,2.6,23.2
80408,AZHH,0,2.7,25
80408,AZHH,0,2.8,26
80408,AZHH,0,5.5,26
80408,AZHH,0,7,29
80408,AZHH,0,8.5,29
80408,AZHH,0,10.5,34
80408,AZHH,0,12.5,34
80408,AZHH,0,13.5,36
80408,AZHH,0,20,36
80408,AZHH,0,30,42
80408,AZHH,0,40,42
80408,AZHH,0,50,46
80408,AZHH,0,55,50
80408,AZHH,0,60,50
80408,AZHH,0,90,66
80408,AZHH,0,180,66
80408,AZHH,0,270,66
80408,AZHH,0,300,50
80408,AZHH,0,305,50
80408,AZHH,0,310,46
80408,AZHH,0,320,42
80408,AZHH,0,330,42
80408,AZHH,0,340,36
80408,AZHH,0,346.5,36
80408,AZHH,0,347.5,34
80408,AZHH,0,349.5,34
80408,AZHH,0,351.5,29
80408,AZHH,0,353,29
80408,AZHH,0,354.5,26
80408,AZHH,0,357.2,26
80408,AZHH,0,357.3,25
80408,AZHH,0,357.4,23.2
80408,AZHH,0,357.5,21.5
80408,AZHH,0,357.6,19.8
80408,AZHH,0,357.7,18.2
80408,AZHH,0,357.8,16.6
80408,AZHH,0,357.9,15.1
80408,AZHH,0,358,13.7
80408,AZHH,0,358.1,12.4
80408,AZHH,0,358.2,11.1
80408,AZHH,0,358.3,9.9
80408,AZHH,0,358.4,8.8
80408,AZHH,0,358.5,7.7
80408,AZHH,0,358.6,6.7
80408,AZHH,0,358.7,5.8
80408,AZHH,0,358.8,4.9
80408,AZHH,0,358.9,4.2
80408,AZHH,0,359,3.4
80408,AZHH,0,359.1,2.8
80408,AZHH,0,359.2,2.2
80408,AZHH,0,359.3,1.7
80408,AZHH,0,359.4,1.2
80408,AZHH,0,359.5,0.9
80408,AZHH,0,359.6,0.5
80408,AZHH,0,359.7,0.3
80408,AZHH,0,359.8,0.1
80408,AZHH,0,359.9,0
80408,AZHV,0,0,32
80408,AZHV,0,1.5,32
80408,AZHV,0,3.5,43
80408,AZHV,0,10,43
80408,AZHV,0,12,46
80408,AZHV,0,20,46
80408,AZHV,0,30,51
80408,AZHV,0,35,51
80408,AZHV,0,45,55
80408,AZHV,0,55,55
80408,AZHV,0,85,66
80408,AZHV,0,180,66
80408,AZHV,0,275,66
80408,AZHV,0,305,55
80408,AZHV,0,315,55
80408,AZHV,0,325,51
80408,AZHV,0,330,51
80408,AZHV,0,340,46
80408,AZHV,0,348,46
80408,AZHV,0,350,43
80408,AZHV,0,356.5,43
80408,AZHV,0,358.5,32
80408,AZVH,0,0,32
80408,AZVH,0,1.5,32
80408,AZVH,0,3.5,43
80408,AZVH,0,10,43
80408,AZVH,0,12,46
80408,AZVH,0,20,46
80408,AZVH,0,30,51
80408,AZVH,0,35,51
80408,AZVH,0,45,55
80408,AZVH,0,55,55
80408,AZVH,0,85,66
80408,AZVH,0,180,66
80408,AZVH,0,275,66
80408,AZVH,0,305,55
80408,AZVH,0,315,55
80408,AZVH,0,325,51
80408,AZVH,0,330,51
80408,AZVH,0,340,46
80408,AZVH,0,348,46
80408,AZVH,0,350,43
80408,AZVH,0,356.5,43
80408,AZVH,0,358.5,32
80408,AZVV,0,0,0
80408,AZVV,0,0.1,0
80408,AZVV,0,0.2,0.1
80408,AZVV,0,0.3,0.3
80408,AZVV,0,0.4,0.5
80408,AZVV,0,0.5,0.9
80408,AZVV,0,0.6,1.2
80408,AZVV,0,0.7,1.7
80408,AZVV,0,0.8,2.2
80408,AZVV,0,0.9,2.8
80408,AZVV,0,1,3.4
80408,AZVV,0,1.1,4.2
80408,AZVV,0,1.2,4.9
80408,AZVV,0,1.3,5.8
80408,AZVV,0,1.4,6.7
80408,AZVV,0,1.5,7.7
80408,AZVV,0,1.6,8.8
80408,AZVV,0,1.7,9.9
80408,AZVV,0,1.8,11.1
80408,AZVV,0,1.9,12.4
80408,AZVV,0,2,13.7
80408,AZVV,0,2.1,15.1
80408,AZVV,0,2.2,16.6
80408,AZVV,0,2.3,18.2
80408,AZVV,0,2.4,19.8
80408,AZVV,0,2.5,21.5
80408,AZVV,0,2.6,23.2
80408,AZVV,0,2.7,25
80408,AZVV,0,2.8,26
80408,AZVV,0,5.5,26
80408,AZVV,0,7,29
80408,AZVV,0,8.5,29
80408,AZVV,0,10.5,34
80408,AZVV,0,12.5,34
80408,AZVV,0,13.5,36
80408,AZVV,0,20,36
80408,AZVV,0,30,42
80408,AZVV,0,40,42
80408,AZVV,0,50,46
80408,AZVV,0,55,50
80408,AZVV,0,60,50
80408,AZVV,0,90,66
80408,AZVV,0,180,66
80408,AZVV,0,270,66
80408,AZVV,0,300,50
80408,AZVV,0,305,50
80408,AZVV,0,310,46
80408,AZVV,0,320,42
80408,AZVV,0,330,42
80408,AZVV,0,340,36
80408,AZVV,0,346.5,36
80408,AZVV,0,347.5,34
80408,AZVV,0,349.5,34
80408,AZVV,0,351.5,29
80408,AZVV,0,353,29
80408,AZVV,0,354.5,26
80408,AZVV,0,357.2,26
80408,AZVV,0,357.3,25
80408,AZVV,0,357.4,23.2
80408,AZVV,0,357.5,21.5
80408,AZVV,0,357.6,19.8
80408,AZVV,0,357.7,18.2
80408,AZVV,0,357.8,16.6
80408,AZVV,0,357.9,15.1
80408,AZVV,0,358,13.7
80408,AZVV,0,358.1,12.4
80408,AZVV,0,358.2,11.1
80408,AZVV,0,358.3,9.9
80408,AZVV,0,358.4,8.8
80408,AZVV,0,358.5,7.7
80408,AZVV,0,358.6,6.7
80408,AZVV,0,358.7,5.8
80408,AZVV,0,358.8,4.9
80408,AZVV,0,358.9,4.2
80408,AZVV,0,359,3.4
80408,AZVV,0,359.1,2.8
80408,AZVV,0,359.2,2.2
80408,AZVV,0,359.3,1.7
80408,AZVV,0,359.4,1.2
80408,AZVV,0,359.5,0.9
80408,AZVV,0,359.6,0.5
80408,AZVV,0,359.7,0.3
80408,AZVV,0,359.8,0.1
80408,AZVV,0,359.9,0
80416,AZHH,0,0,0
80416,AZHH,0,0.15,0
80416,AZHH,0,0.25,0.2
80416,AZHH,0,0.39,0.54
80416,AZHH,0,0.49,0.95
80416,AZHH,0,0.63,1.62
80416,AZHH,0,0.75,2.3
80416,AZHH,0,0.88,3.32
80416,AZHH,0,0.99,4.47
80416,AZHH,0,1.14,5.82
80416,AZHH,0,1.25,7.11
80416,AZHH,0,1.37,8.8
80416,AZHH,0,1.5,11
80416,AZHH,0,1.65,14
80416,AZHH,0,1.71,16
80416,AZHH,0,2.99,16
80416,AZHH,0,4,20
80416,AZHH,0,4.8,28
80416,AZHH,0,7.52,28
80416,AZHH,0,8.78,32
80416,AZHH,0,10,34
80416,AZHH,0,12.5,36
80416,AZHH,0,13.5,40
80416,AZHH,0,15,41
80416,AZHH,0,25,41
80416,AZHH,0,30,44
80416,AZHH,0,52.5,44
80416,AZHH,0,60,46
80416,AZHH,0,69,46
80416,AZHH,0,98,67
80416,AZHH,0,180,67
80416,AZHH,0,262,67
80416,AZHH,0,291,46
80416,AZHH,0,300,46
80416,AZHH,0,307.5,44
80416,AZHH,0,330,44
80416,AZHH,0,335,41
80416,AZHH,0,345,41
80416,AZHH,0,346.5,40
80416,AZHH,0,347.5,36
80416,AZHH,0,350,34
80416,AZHH,0,351.22,32
80416,AZHH,0,352.48,28
80416,AZHH,0,355.2,28
80416,AZHH,0,356,20
80416,AZHH,0,357.01,16
80416,AZHH,0,358.29,16
80416,AZHH,0,358.35,14
80416,AZHH,0,358.5,11
80416,AZHH,0,358.63,8.8
80416,AZHH,0,358.75,7.11
80416,AZHH,0,358.86,5.82
80416,AZHH,0,359.01,4.47
80416,AZHH,0,359.12,3.32
80416,AZHH,0,359.25,2.3
80416,AZHH,0,359.37,1.62
80416,AZHH,0,359.51,0.95
80416,AZHH,0,359.61,0.54
80416,AZHH,0,359.75,0.2
80416,AZHH,0,359.85,0
80416,AZHV,0,0,30
80416,AZHV,0,1.5,30
80416,AZHV,0,5,54
80416,AZHV,0,7.5,54
80416,AZHV,0,12.5,54
80416,AZHV,0,15,56
80416,AZHV,0,17.5,56
80416,AZHV,0,20,60
80416,AZHV,0,30,60
80416,AZHV,0,37.5,63
80416,AZHV,0,45,63
80416,AZHV,0,53,64
80416,AZHV,0,60,65
80416,AZHV,0,67,66
80416,AZHV,0,75,72
80416,AZHV,0,180,72
80416,AZHV,0,285,72
80416,AZHV,0,293,66
80416,AZHV,0,300,65
80416,AZHV,0,307,64
80416,AZHV,0,315,63
80416,AZHV,0,322.5,63
80416,AZHV,0,330,60
80416,AZHV,0,340,60
80416,AZHV,0,342.5,56
80416,AZHV,0,345,56
80416,AZHV,0,347.5,54
80416,AZHV,0,352.5,54
80416,AZHV,0,355,54
80416,AZHV,0,358.5,30
80416,AZVH,0,0,30
80416,AZVH,0,1.5,30
80416,AZVH,0,2.5,40
80416,AZVH,0,3.5,46
80416,AZVH,0,5,46
80416,AZVH,0,6,50
80416,AZVH,0,7.5,50
80416,AZVH,0,8.5,54
80416,AZVH,0,10,54
80416,AZVH,0,15,54
80416,AZVH,0,18,58
80416,AZVH,0,20,60
80416,AZVH,0,30,60
80416,AZVH,0,35,62
80416,AZVH,0,60,62
80416,AZVH,0,68,62
80416,AZVH,0,75,68
80416,AZVH,0,90,70
80416,AZVH,0,180,70
80416,AZVH,0,270,70
80416,AZVH,0,285,68
80416,AZVH,0,292,62
80416,AZVH,0,300,62
80416,AZVH,0,325,62
80416,AZVH,0,330,60
80416,AZVH,0,340,60
80416,AZVH,0,342,58
80416,AZVH,0,345,54
80416,AZVH,0,350,54
80416,AZVH,0,351.5,54
80416,AZVH,0,352.5,50
80416,AZVH,0,354,50
80416,AZVH,0,355,46
80416,AZVH,0,356.5,46
80416,AZVH,0,357.5,40
80416,AZVH,0,358.5,30
80416,AZVV,0,0,0
80416,AZVV,0,0.13,0
80416,AZVV,0,0.25,0.27
80416,AZVV,0,0.38,0.74
80416,AZVV,0,0.49,1.15
80416,AZVV,0,0.64,2.17
80416,AZVV,0,0.75,2.91
80416,AZVV,0,0.88,4.2
80416,AZVV,0,1,5.62
80416,AZVV,0,1.15,7.58
80416,AZVV,0,1.26,10
80416,AZVV,0,1.44,14
80416,AZVV,0,2.73,14
80416,AZVV,0,3.51,20
80416,AZVV,0,5,25
80416,AZVV,0,5.5,25
80416,AZVV,0,7.52,25
80416,AZVV,0,9.28,32
80416,AZVV,0,11,32
80416,AZVV,0,12.5,36
80416,AZVV,0,15,36
80416,AZVV,0,17.5,39
80416,AZVV,0,27.5,39
80416,AZVV,0,30,42
80416,AZVV,0,52,42
80416,AZVV,0,67,50
80416,AZVV,0,84,64
80416,AZVV,0,98,68
80416,AZVV,0,180,68
80416,AZVV,0,262,68
80416,AZVV,0,276,64
80416,AZVV,0,293,50
80416,AZVV,0,308,42
80416,AZVV,0,330,42
80416,AZVV,0,332.5,39
80416,AZVV,0,342.5,39
80416,AZVV,0,345,36
80416,AZVV,0,347.5,36
80416,AZVV,0,349,32
80416,AZVV,0,350.72,32
80416,AZVV,0,352.48,25
80416,AZVV,0,354.5,25
80416,AZVV,0,355,25
80416,AZVV,0,356.49,20
80416,AZVV,0,357.27,14
80416,AZVV,0,358.56,14
80416,AZVV,0,358.74,10
80416,AZVV,0,358.85,7.58
80416,AZVV,0,359,5.62
80416,AZVV,0,359.12,4.2
80416,AZVV,0,359.25,2.91
80416,AZVV,0,359.36,2.17
80416,AZVV,0,359.51,1.15
80416,AZVV,0,359.62,0.74
80416,AZVV,0,359.75,0.27
80416,AZVV,0,359.87,0
80420,AZHH,0,0,0
80420,AZHH,0,0.5,0.05
80420,AZHH,0,1,0.65
80420,AZHH,0,1.5,1.79
80420,AZHH,0,2,3.41
80420,AZHH,0,2.5,5.58
80420,AZHH,0,3,8.55
80420,AZHH,0,3.5,12.29
80420,AZHH,0,3.83,16
80420,AZHH,0,4,18
80420,AZHH,0,7,18
80420,AZHH,0,9,24
80420,AZHH,0,11,24
80420,AZHH,0,14,32
80420,AZHH,0,15,32
80420,AZHH,0,17.5,32
80420,AZHH,0,21,35
80420,AZHH,0,25,35
80420,AZHH,0,30,35
80420,AZHH,0,37.5,38
80420,AZHH,0,55.5,38
80420,AZHH,0,75,48
80420,AZHH,0,100,60
80420,AZHH,0,180,60
80420,AZHH,0,260,60
80420,AZHH,0,285,48
80420,AZHH,0,304.5,38
80420,AZHH,0,322.5,38
80420,AZHH,0,330,35
80420,AZHH,0,335,35
80420,AZHH,0,339,35
80420,AZHH,0,342.5,32
80420,AZHH,0,345,32
80420,AZHH,0,346,32
80420,AZHH,0,349,24
80420,AZHH,0,351,24
80420,AZHH,0,353,18
80420,AZHH,0,356,18
80420,AZHH,0,356.17,16
80420,AZHH,0,356.5,12.29
80420,AZHH,0,357,8.55
80420,AZHH,0,357.5,5.58
80420,AZHH,0,358,3.41
80420,AZHH,0,358.5,1.79
80420,AZHH,0,359,0.65
80420,AZHH,0,359.5,0.05
80420,AZHV,0,0,30
80420,AZHV,0,4,30
80420,AZHV,0,7.5,44
80420,AZHV,0,10,44
80420,AZHV,0,12,48
80420,AZHV,0,15,50
80420,AZHV,0,22,50
80420,AZHV,0,27,54
80420,AZHV,0,45,54
80420,AZHV,0,53,58
80420,AZHV,0,60,60
80420,AZHV,0,180,60
80420,AZHV,0,300,60
80420,AZHV,0,307,58
80420,AZHV,0,315,54
80420,AZHV,0,333,54
80420,AZHV,0,338,50
80420,AZHV,0,345,50
80420,AZHV,0,348,48
80420,AZHV,0,350,44
80420,AZHV,0,352.5,44
80420,AZHV,0,356,30
80420,AZVH,0,0,30
80420,AZVH,0,4,30
80420,AZVH,0,5,37
80420,AZVH,0,7.5,37
80420,AZVH,0,15,50
80420,AZVH,0,30,52
80420,AZVH,0,40.5,54
80420,AZVH,0,60,54
80420,AZVH,0,75,62
80420,AZVH,0,180,62
80420,AZVH,0,285,62
80420,AZVH,0,300,54
80420,AZVH,0,319.5,54
80420,AZVH,0,330,52
80420,AZVH,0,345,50
80420,AZVH,0,352.5,37
80420,AZVH,0,355,37
80420,AZVH,0,356,30
80420,AZVV,0,0,0
80420,AZVV,0,0.5,0.11
80420,AZVV,0,1,0.65
80420,AZVV,0,1.5,1.68
80420,AZVV,0,2,3.3
80420,AZVV,0,2.5,5.41
80420,AZVV,0,3,8.12
80420,AZVV,0,3.5,11.75
80420,AZVV,0,4,16
80420,AZVV,0,4.17,18
80420,AZVV,0,6,18
80420,AZVV,0,7,21
80420,AZVV,0,9,24
80420,AZVV,0,10,24
80420,AZVV,0,14,30
80420,AZVV,0,15,30
80420,AZVV,0,17.5,30
80420,AZVV,0,20,32
80420,AZVV,0,22.5,34
80420,AZVV,0,30,35
80420,AZVV,0,40,35
80420,AZVV,0,45,36
80420,AZVV,0,50,36
80420,AZVV,0,60,40
80420,AZVV,0,90,60
80420,AZVV,0,180,60
80420,AZVV,0,270,60
80420,AZVV,0,300,40
80420,AZVV,0,310,36
80420,AZVV,0,315,36
80420,AZVV,0,320,35
80420,AZVV,0,330,35
80420,AZVV,0,337.5,34
80420,AZVV,0,340,32
80420,AZVV,0,342.5,30
80420,AZVV,0,345,30
80420,AZVV,0,346,30
80420,AZVV,0,350,24
80420,AZVV,0,351,24
80420,AZVV,0,353,21
80420,AZVV,0,354,18
80420,AZVV,0,355.83,18
80420,AZVV,0,356,16
80420,AZVV,0,356.5,11.75
80420,AZVV,0,357,8.12
80420,AZVV,0,357.5,5.41
80420,AZVV,0,358,3.3
80420,AZVV,0,358.5,1.68
80420,AZVV,0,359,0.65
80420,AZVV,0,359.5,0.11
80431,AZHH,0,0,0
80431,AZHH,0,0.1,0
80431,AZHH,0,0.2,0.2
80431,AZHH,0,0.3,0.4
80431,AZHH,0,0.4,0.7
80431,AZHH,0,0.5,1.1
80431,AZHH,0,0.6,1.5
80431,AZHH,0,0.7,2.1
80431,AZHH,0,0.8,2.7
80431,AZHH,0,0.9,3.4
80431,AZHH,0,1,4.2
80431,AZHH,0,1.1,5.1
80431,AZHH,0,1.2,6.1
80431,AZHH,0,1.3,7.1
80431,AZHH,0,1.4,8.3
80431,AZHH,0,1.5,9.5
80431,AZHH,0,1.6,10.8
80431,AZHH,0,1.7,12.2
80431,AZHH,0,1.8,13.7
80431,AZHH,0,1.9,15.2
80431,AZHH,0,2,16.9
80431,AZHH,0,2.1,18.6
80431,AZHH,0,2.2,20.4
80431,AZHH,0,4,22
80431,AZHH,0,5,25
80431,AZHH,0,15,33
80431,AZHH,0,20,36
80431,AZHH,0,25,36
80431,AZHH,0,30,42
80431,AZHH,0,80,45
80431,AZHH,0,100,66
80431,AZHH,0,180,66
80431,AZHH,0,260,66
80431,AZHH,0,280,45
80431,AZHH,0,330,42
80431,AZHH,0,335,36
80431,AZHH,0,340,36
80431,AZHH,0,345,33
80431,AZHH,0,355,25
80431,AZHH,0,356,22
80431,AZHH,0,357.8,20.4
80431,AZHH,0,357.9,18.6
80431,AZHH,0,358,16.9
80431,AZHH,0,358.1,15.2
80431,AZHH,0,358.2,13.7
80431,AZHH,0,358.3,12.2
80431,AZHH,0,358.4,10.8
80431,AZHH,0,358.5,9.5
80431,AZHH,0,358.6,8.3
80431,AZHH,0,358.7,7.1
80431,AZHH,0,358.8,6.1
80431,AZHH,0,358.9,5.1
80431,AZHH,0,359,4.2
80431,AZHH,0,359.1,3.4
80431,AZHH,0,359.2,2.7
80431,AZHH,0,359.3,2.1
80431,AZHH,0,359.4,1.5
80431,AZHH,0,359.5,1.1
80431,AZHH,0,359.6,0.7
80431,AZHH,0,359.7,0.4
80431,AZHH,0,359.8,0.2
80431,AZHH,0,359.9,0
80431,AZHV,0,0,30
80431,AZHV,0,2,30
80431,AZHV,0,5,40
80431,AZHV,0,12,44
80431,AZHV,0,15,47
80431,AZHV,0,30,47
80431,AZHV,0,80,54
80431,AZHV,0,100,66
80431,AZHV,0,180,66
80431,AZHV,0,260,66
80431,AZHV,0,280,54
80431,AZHV,0,330,47
80431,AZHV,0,345,47
80431,AZHV,0,348,44
80431,AZHV,0,355,40
80431,AZHV,0,358,30
80431,AZVH,0,0,30
80431,AZVH,0,2,30
80431,AZVH,0,5,40
80431,AZVH,0,12,44
80431,AZVH,0,15,47
80431,AZVH,0,30,47
80431,AZVH,0,80,54
80431,AZVH,0,100,66
80431,AZVH,0,180,66
80431,AZVH,0,260,66
80431,AZVH,0,280,54
80431,AZVH,0,330,47
80431,AZVH,0,345,47
80431,AZVH,0,348,44
80431,AZVH,0,355,40
80431,AZVH,0,358,30
80431,AZVV,0,0,0
80431,AZVV,0,0.1,0
80431,AZVV,0,0.2,0.2
80431,AZVV,0,0.3,0.4
80431,AZVV,0,0.4,0.7
80431,AZVV,0,0.5,1.1
80431,AZVV,0,0.6,1.5
80431,AZVV,0,0.7,2.1
80431,AZVV,0,0.8,2.7
80431,AZVV,0,0.9,3.4
80431,AZVV,0,1,4.2
80431,AZVV,0,1.1,5.1
80431,AZVV,0,1.2,6.1
80431,AZVV,0,1.3,7.1
80431,AZVV,0,1.4,8.3
80431,AZVV,0,1.5,9.5
80431,AZVV,0,1.6,10.8
80431,AZVV,0,1.7,12.2
80431,AZVV,0,1.8,13.7
80431,AZVV,0,1.9,15.2
80431,AZVV,0,2,16.9
80431,AZVV,0,2.1,18.6
80431,AZVV,0,2.2,20.4
80431,AZVV,0,4,22
80431,AZVV,0,5,25
80431,AZVV,0,15,33
80431,AZVV,0,20,36
80431,AZVV,0,25,36
80431,AZVV,0,30,42
80431,AZVV,0,80,45
80431,AZVV,0,100,66
80431,AZVV,0,180,66
80431,AZVV,0,260,66
80431,AZVV,0,280,45
80431,AZVV,0,330,42
80431,AZVV,0,335,36
80431,AZVV,0,340,36
80431,AZVV,0,345,33
80431,AZVV,0,355,25
80431,AZVV,0,356,22
80431,AZVV,0,357.8,20.4
80431,AZVV,0,357.9,18.6
80431,AZVV,0,358,16.9
80431,AZVV,0,358.1,15.2
80431,AZVV,0,358.2,13.7
80431,AZVV,0,358.3,12.2
80431,AZVV,0,358.4,10.8
80431,AZVV,0,358.5,9.5
80431,AZVV,0,358.6,8.3
80431,AZVV,0,358.7,7.1
80431,AZVV,0,358.8,6.1
80431,AZVV,0,358.9,5.1
80431,AZVV,0,359,4.2
80431,AZVV,0,359.1,3.4
80431,AZVV,0,359.2,2.7
80431,AZVV,0,359.3,2.1
80431,AZVV,0,359.4,1.5
80431,AZVV,0,359.5,1.1
80431,AZVV,0,359.6,0.7
80431,AZVV,0,359.7,0.4
80431,AZVV,0,359.8,0.2
80431,AZVV,0,359.9,0
80443,AZHH,0,0,0
80443,AZHH,0,0.1,0
80443,AZHH,0,0.2,0
80443,AZHH,0,0.3,0
80443,AZHH,0,0.4,0
80443,AZHH,0,0.5,0
80443,AZHH,0,0.6,0
80443,AZHH,0,0.7,0.1
80443,AZHH,0,0.8,0.1
80443,AZHH,0,0.9,0.1
80443,AZHH,0,1,0.2
80443,AZHH,0,1.1,0.2
80443,AZHH,0,1.2,0.3
80443,AZHH,0,1.3,0.4
80443,AZHH,0,1.4,0.4
80443,AZHH,0,1.5,0.5
80443,AZHH,0,1.6,0.6
80443,AZHH,0,1.7,0.7
80443,AZHH,0,1.8,0.8
80443,AZHH,0,1.9,1
80443,AZHH,0,2,1.1
80443,AZHH,0,2.1,1.2
80443,AZHH,0,2.2,1.4
80443,AZHH,0,2.3,1.5
80443,AZHH,0,2.4,1.7
80443,AZHH,0,2.5,1.9
80443,AZHH,0,2.6,2.1
80443,AZHH,0,2.7,2.3
80443,AZHH,0,2.8,2.5
80443,AZHH,0,2.9,2.7
80443,AZHH,0,3,2.9
80443,AZHH,0,3.1,3.1
80443,AZHH,0,3.2,3.4
80443,AZHH,0,3.3,3.6
80443,AZHH,0,3.4,3.8
80443,AZHH,0,3.5,4.1
80443,AZHH,0,3.6,4.4
80443,AZHH,0,3.7,4.7
80443,AZHH,0,3.8,4.9
80443,AZHH,0,3.9,5.2
80443,AZHH,0,4,5.5
80443,AZHH,0,4.1,5.9
80443,AZHH,0,4.2,6.2
80443,AZHH,0,4.3,6.5
80443,AZHH,0,4.4,6.8
80443,AZHH,0,4.5,7.2
80443,AZHH,0,4.6,7.6
80443,AZHH,0,4.7,7.9
80443,AZHH,0,4.8,8.3
80443,AZHH,0,4.9,8.7
80443,AZHH,0,5,9.1
80443,AZHH,0,10,19.6
80443,AZHH,0,100,49.6
